59.894,59.834,59.581,59.2,58.641,57.914,57.078,55.988,54.673,53.209,51.54,49.679,47.749,45.729,43.851,42,40.58,39.221,38.144,37.262,36.455,35.837,35.239,34.865,34.524,34.3,34.179,34.082,34.094,34.143,34.268,34.464,34.765,35.077,35.495,35.948,36.457,37.008,37.802,38.732,39.732,40.842,42.049,43.353,44.748,46.205,47.682,49.149,50.555,51.898,53.046,54.149,55.263,56.34,57.294,58.156,58.978,59.606,60.122,60.483,60.634,60.495,60.221,59.785,59.167,58.31,57.317,56.08,54.579,52.727,50.606,48.233,45.796,43.431,41.275,39.362,37.579,36.231,35.153,34.336,33.744,33.359,33.201,33.282,33.596,34.123,34.744,35.425,36.159,36.912,37.722,38.567,39.415,40.276,41.161,42.061,42.975,43.906,44.839,45.771,46.713,47.65,48.584,49.519,50.493,51.461,52.407,53.381,54.355,55.33
68.501,68.417,68.144,67.699,67.006,66.109,64.978,63.571,61.907,60.001,58.037,56.072,54.176,52.425,50.922,49.549,48.339,47.297,46.365,45.61,45.001,44.475,44.071,43.806,43.707,43.753,43.876,44.035,44.231,44.463,44.753,45.145,45.629,46.125,46.625,47.151,47.718,48.335,48.98,49.661,50.382,51.168,51.976,52.87,53.777,54.709,55.662,56.625,57.589,58.51,59.423,60.302,61.118,61.903,62.645,63.335,64.023,64.716,65.34,65.882,66.334,66.687,66.908,67.069,67.114,67.079,66.981,66.814,66.57,66.212,65.768,65.162,64.423,63.494,62.314,60.939,59.418,57.765,56.1,54.551,53.173,52,51.06,50.386,49.834,49.425,49.137,48.976,48.889,48.895,48.981,49.175,49.529,49.973,50.508,51.123,51.874,52.673,53.513,54.357,55.187,56.204,57.183,58.133,59.046,59.938,60.82,61.699,62.576,63.455
67.649,67.362,67.074,66.4,65.545,64.554,63.316,61.618,59.75,57.702,55.584,53.503,51.562,49.77,48.204,46.834,45.566,44.571,43.863,43.276,42.825,42.512,42.367,42.406,42.56,42.783,43.036,43.288,43.553,43.847,44.18,44.614,44.897,45.163,45.443,45.739,46.072,46.463,46.935,47.455,48.015,48.658,49.389,50.146,51.002,51.911,52.85,53.852,54.802,55.759,56.755,57.807,58.928,60.102,61.311,62.301,63.104,63.628,63.999,64.224,64.268,64.132,63.863,63.277,62.409,61.249,59.811,58.171,56.323,54.429,52.455,50.621,48.949,47.506,46.28,45.348,44.719,44.151,43.689,43.409,43.13,43.151,43.329,43.59,43.866,44.056,44.181,44.261,44.329,44.401,44.63,44.703,44.67,44.505,44.341,44.169,43.985,43.808,43.715,43.789,43.987,44.332,44.986,45.682,46.462,47.354,48.359,49.377,50.42,51.428
69.961,69.899,69.696,69.326,68.75,67.935,66.933,65.626,63.872,61.929,59.763,57.451,55.084,52.748,50.563,48.65,47.014,45.611,44.46,43.531,42.846,42.18,41.637,41.199,40.95,40.904,41.002,41.168,41.341,41.518,41.72,41.954,42.308,42.714,43.087,43.456,43.87,44.314,44.803,45.335,45.938,46.621,47.381,48.19,49.131,50.179,51.221,52.284,53.371,54.476,55.512,56.56,57.644,58.778,59.991,61.184,62.293,63.133,63.934,64.663,65.259,65.687,65.908,65.947,65.715,65.36,64.913,64.379,63.721,62.925,61.942,60.775,59.384,57.782,56.069,54.272,52.495,50.839,49.391,48.126,47.028,46.153,45.417,44.845,44.415,44.115,43.926,43.832,43.834,43.92,44.064,44.308,44.652,45.081,45.631,46.287,46.997,47.737,48.544,49.399,50.228,51.095,52.022,53.092,54.194,55.307,56.425,57.549,58.671,59.796
67.619,67.358,66.991,66.454,65.697,64.734,63.652,62.214,60.511,58.534,56.353,54.076,51.709,49.455,47.489,45.896,44.643,43.677,42.901,42.275,41.844,41.636,41.592,41.67,41.795,41.872,41.939,42.008,42.092,42.107,42.103,42.111,42.177,42.346,42.596,42.954,43.467,44.089,44.845,45.785,46.906,48.173,49.527,50.934,52.344,53.758,55.168,56.448,57.532,58.661,59.697,60.72,61.624,62.398,62.987,63.391,63.598,63.599,63.414,63.036,62.46,61.73,60.678,59.432,57.966,56.263,54.323,52.265,50.125,47.953,45.831,43.817,41.95,40.237,38.829,37.677,36.598,35.733,35.056,34.58,34.301,34.085,33.997,34.062,34.176,34.242,34.261,34.244,34.304,34.492,34.77,35.046,35.327,35.686,36.146,36.685,37.313,38.092,39.08,40.142,41.254,42.501,43.805,45.128,46.457,47.777,49.07,50.346,51.595,52.686
81.646,81.528,81.206,80.672,79.826,78.728,77.414,75.707,73.84,71.852,69.815,67.792,65.959,64.316,62.874,61.677,60.678,59.808,59.061,58.429,58.082,57.926,57.916,58.081,58.359,58.674,58.996,59.356,59.756,60.204,60.728,61.042,61.304,61.527,61.739,61.963,62.228,62.528,62.872,63.279,63.772,64.321,65.004,65.756,66.551,67.376,68.279,69.253,70.296,71.369,72.431,73.481,74.534,75.577,76.629,77.644,78.563,79.335,79.955,80.404,80.663,80.695,80.518,80.164,79.633,78.922,77.925,76.605,75.156,73.409,71.451,69.331,67.086,64.795,62.693,60.868,59.182,57.795,56.614,55.619,54.854,54.259,53.991,53.918,54.007,54.208,54.502,54.848,55.257,55.728,56.091,56.381,56.658,56.958,57.315,57.722,58.228,58.808,59.455,60.17,60.931,61.753,62.605,63.455,64.335,65.267,66.252,67.288,68.334,69.367
77.468,77.351,77.138,76.729,76.127,75.191,73.931,72.318,70.402,68.038,65.43,62.826,60.348,58.117,56.187,54.586,53.244,52.247,51.479,50.975,50.693,50.61,50.693,51.033,51.685,52.359,52.976,53.492,53.94,54.375,54.941,55.64,56.419,57.135,57.528,57.838,58.073,58.257,58.448,58.708,59.125,59.648,60.371,61.188,62.101,63.12,64.241,65.427,66.649,67.801,68.9,69.997,71.177,72.362,73.588,74.773,75.761,76.495,76.962,77.225,77.252,77.134,76.792,76.215,75.42,74.458,73.171,71.472,69.483,67.308,64.897,62.436,60.183,58.114,56.273,54.732,53.357,52.115,51.044,50.128,49.346,48.621,48.039,47.623,47.322,47.068,46.83,46.583,46.379,46.316,46.394,46.514,46.625,46.701,46.879,47.151,47.503,47.984,48.659,49.5,50.465,51.574,52.801,54.102,55.494,56.972,58.494,60.017,61.507,62.976
77.309,77.163,76.804,76.233,75.275,73.91,72.253,70.266,67.959,65.464,62.772,60.044,57.528,55.259,53.248,51.486,49.992,48.658,47.517,46.557,45.729,45.042,44.528,44.119,43.814,43.552,43.282,42.988,42.692,42.583,42.558,42.603,42.558,42.389,42.327,42.36,42.538,42.85,43.299,43.903,44.756,45.748,46.849,48.129,49.494,50.928,52.421,54.005,55.626,57.257,58.823,60.274,61.576,62.79,63.944,65.017,66.003,66.884,67.686,68.398,69.006,69.505,69.885,69.994,69.989,69.853,69.518,68.99,68.302,67.41,66.197,64.643,62.825,60.792,58.642,56.48,54.424,52.568,51.019,49.678,48.581,47.656,46.862,46.204,45.723,45.366,45.136,44.986,44.899,44.882,44.951,45.029,45.183,45.453,45.807,46.24,46.731,47.398,48.175,49.031,50.002,51.062,52.199,53.408,54.677,55.983,57.337,58.719,60.114,61.479
44.927,44.835,44.691,44.474,44.159,43.756,43.248,42.629,41.889,41.036,40.068,38.991,37.868,36.709,35.603,34.571,33.623,32.774,32.018,31.448,31.058,30.851,30.675,30.649,30.771,30.992,31.276,31.636,31.982,32.327,32.653,32.989,33.366,33.764,34.152,34.498,34.817,35.11,35.403,35.743,36.117,36.532,36.998,37.528,38.121,38.772,39.498,40.309,41.076,41.78,42.502,43.234,43.979,44.745,45.541,46.309,46.961,47.46,47.823,48.063,48.181,48.152,48.036,47.8,47.454,46.922,46.211,45.298,44.161,42.876,41.524,40.187,38.866,37.58,36.403,35.327,34.41,33.577,32.852,32.209,31.637,31.159,30.731,30.414,30.211,30.075,30,29.931,29.869,29.82,29.848,29.939,30.026,30.089,30.152,30.218,30.313,30.471,30.696,31.02,31.466,31.998,32.65,33.386,34.155,34.991,35.905,36.786,37.655,38.558
43.685,43.681,43.6,43.394,43.048,42.629,42.106,41.377,40.493,39.476,38.312,37.067,35.82,34.664,33.575,32.58,31.756,31.107,30.614,30.264,30.062,29.918,29.827,29.839,29.93,30.059,30.232,30.368,30.465,30.562,30.679,30.862,31.065,31.302,31.595,31.961,32.416,32.912,33.449,34.045,34.66,35.292,35.953,36.644,37.328,37.9,38.404,38.918,39.428,39.923,40.415,40.873,41.258,41.567,41.775,41.889,41.882,41.78,41.589,41.309,40.925,40.428,39.852,39.188,38.461,37.674,36.781,35.841,34.917,34.03,33.188,32.398,31.661,30.998,30.417,29.913,29.493,29.146,28.879,28.715,28.657,28.675,28.779,28.945,29.125,29.336,29.595,29.9,30.263,30.68,31.14,31.659,32.216,32.801,33.416,34.046,34.684,35.329,35.979,36.636,37.302,37.979,38.673,39.385,40.114,40.86,41.543,42.164,42.725,43.259
46.796,46.675,46.442,46.103,45.658,45.11,44.449,43.657,42.723,41.718,40.666,39.557,38.437,37.34,36.313,35.392,34.562,33.815,33.134,32.564,32.123,31.812,31.623,31.546,31.572,31.69,31.881,32.067,32.247,32.422,32.603,32.805,33.032,33.222,33.439,33.681,33.961,34.27,34.591,34.92,35.26,35.608,35.961,36.314,36.676,37.064,37.504,37.963,38.444,38.934,39.432,39.939,40.454,40.972,41.48,41.974,42.449,42.926,43.378,43.8,44.192,44.517,44.748,44.824,44.693,44.332,43.834,43.248,42.456,41.516,40.384,39.07,37.605,36.095,34.611,33.202,31.918,30.735,29.677,28.749,28.055,27.633,27.45,27.42,27.546,27.776,28.144,28.579,29.08,29.597,30.07,30.472,30.853,31.234,31.614,31.998,32.419,32.876,33.357,33.867,34.387,34.907,35.475,36.065,36.668,37.28,37.893,38.52,39.16,39.829
88.016,87.954,87.812,87.592,87.307,86.918,86.4,85.755,84.942,83.954,82.728,81.255,79.675,78.028,76.498,75.19,74.071,73.195,72.485,71.9,71.435,71.092,70.782,70.507,70.285,70.13,70.072,70.101,70.193,70.285,70.402,70.56,70.775,71.019,71.291,71.597,71.953,72.458,73.04,73.699,74.431,75.186,75.952,76.827,77.649,78.445,79.248,80.117,81.154,82.198,83.205,84.113,84.859,85.408,85.725,85.715,85.507,85.038,84.375,83.517,82.505,81.109,79.509,77.724,75.701,73.591,71.566,69.659,67.905,66.326,64.966,63.772,62.935,62.248,61.74,61.385,61.173,61.133,61.283,61.637,62.094,62.619,63.194,63.826,64.488,65.224,66.03,66.781,67.503,68.212,68.936,69.696,70.493,71.333,72.201,73.084,73.975,74.873,75.756,76.622,77.463,78.273,79.054,79.811,80.55,81.271,81.986,82.693,83.376,84.014
84.918,84.835,84.618,84.302,83.833,83.217,82.502,81.658,80.606,79.348,77.856,76.177,74.301,72.472,70.78,69.272,67.966,67.009,66.306,66.022,65.847,65.799,65.829,66.066,66.323,66.748,67.284,67.8,68.239,68.59,68.786,68.943,69.118,69.274,69.468,69.644,69.811,70.004,70.253,70.595,71.099,71.733,72.452,73.313,74.268,75.262,76.299,77.369,78.454,79.442,80.403,81.397,82.33,83.264,84.121,84.885,85.491,85.901,86.092,86.095,85.919,85.453,84.778,83.904,82.756,81.349,79.779,77.907,75.783,73.543,71.33,69.153,67.06,65.105,63.338,61.708,60.326,59.139,58.119,57.28,56.698,56.363,56.306,56.422,56.664,57.015,57.442,57.958,58.536,59.188,59.864,60.528,61.217,61.941,62.71,63.546,64.42,65.339,66.287,67.226,68.151,69.033,69.884,70.707,71.507,72.284,73.081,73.892,74.699,75.485
83.619,83.46,83.159,82.769,82.285,81.609,80.739,79.637,78.205,76.402,74.275,71.907,69.356,66.848,64.682,62.95,61.687,60.777,60.158,59.706,59.244,58.847,58.583,58.454,58.493,58.613,58.793,58.977,59.257,59.558,59.89,60.27,60.712,61.19,61.688,62.191,62.872,63.695,64.652,65.667,66.749,67.903,69.193,70.543,71.911,73.254,74.546,75.698,76.768,77.866,78.841,79.734,80.519,81.181,81.711,82.141,82.501,82.698,82.794,82.768,82.631,82.432,82.238,82.003,81.692,81.285,80.725,80.025,79.183,78.211,77.07,75.8,74.568,73.487,72.557,71.833,71.524,71.526,71.748,72.072,72.418,72.702,72.894,73.025,73.146,73.305,73.508,73.758,74.053,74.373,74.707,75.049,75.45,75.698,75.939,76.191,76.41,76.565,76.68,76.746,76.968,77.299,77.733,78.244,78.823,79.445,80.089,80.774,81.469,82.132
57.667,57.405,56.993,56.361,55.493,54.36,52.97,51.316,49.476,47.624,45.847,44.275,42.902,41.691,40.64,39.714,38.884,38.113,37.433,36.824,36.295,35.847,35.497,35.227,35.011,34.837,34.696,34.598,34.553,34.61,34.727,34.878,34.998,35.188,35.441,35.746,36.142,36.646,37.267,37.992,38.828,39.738,40.759,41.844,42.979,44.162,45.409,46.676,47.899,49.044,50.197,51.365,52.549,53.801,55.015,56.14,57.127,57.952,58.598,58.962,59.164,59.191,59.038,58.75,58.298,57.595,56.669,55.344,53.863,52.182,50.363,48.494,46.638,44.965,43.456,42.124,40.936,39.91,38.972,38.12,37.353,36.677,36.091,35.614,35.217,34.903,34.657,34.469,34.382,34.383,34.473,34.615,34.878,35.241,35.721,36.333,37.107,38.045,39.133,40.305,41.541,42.843,44.185,45.578,46.991,48.364,49.648,50.835,51.946,52.986
58.148,57.997,57.683,57.165,56.388,55.367,54.098,52.561,50.713,48.844,47.034,45.395,43.945,42.679,41.593,40.686,39.911,39.237,38.649,38.136,37.674,37.281,36.974,36.772,36.667,36.586,36.531,36.498,36.516,36.594,36.744,36.957,37.215,37.502,37.792,38.122,38.49,38.911,39.408,39.981,40.638,41.347,42.106,42.928,43.828,44.752,45.678,46.588,47.473,48.319,49.122,49.888,50.625,51.36,52.089,52.785,53.414,53.944,54.328,54.543,54.594,54.514,54.312,53.987,53.545,52.9,52.073,51.085,49.869,48.478,46.946,45.336,43.752,42.285,40.986,39.954,39.083,38.358,37.762,37.267,36.912,36.702,36.631,36.653,36.792,36.99,37.21,37.457,37.718,37.999,38.324,38.594,38.833,39.08,39.326,39.605,39.924,40.321,40.786,41.331,41.964,42.698,43.55,44.525,45.557,46.654,47.797,48.959,50.13,51.307
64.386,64.345,64.228,63.984,63.59,63.076,62.344,61.401,60.303,59.087,57.837,56.628,55.535,54.552,53.834,53.237,52.751,52.349,51.996,51.679,51.392,51.133,50.924,50.75,50.616,50.534,50.495,50.503,50.545,50.655,50.779,50.929,51.118,51.327,51.556,51.834,52.274,52.808,53.441,54.127,54.893,55.733,56.632,57.562,58.469,59.29,60.105,60.916,61.726,62.59,63.457,64.267,64.914,65.331,65.582,65.655,65.537,65.23,64.691,63.928,63.043,61.88,60.463,58.835,57.016,55.107,53.175,51.304,49.525,47.86,46.426,45.303,44.402,43.696,43.181,42.841,42.685,42.599,42.638,42.846,43.142,43.449,43.722,43.964,44.177,44.443,44.766,45.189,45.586,45.936,46.224,46.533,46.858,47.212,47.617,48.054,48.527,49.044,49.664,50.336,51.064,51.835,52.666,53.522,54.374,55.195,56,56.793,57.571,58.333
